X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,ns3_TrackPointExtension
-0.49436179921031,49.1543131973594,0,0,225,93.4000015258789,2020/12/11 08:04:06+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>16.0</ns3:atemp>            <ns3:hr>168</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.494415946304798,49.1543102636933,0,0,226,93.1999969482422,2020/12/11 08:04:07+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>16.0</ns3:atemp>            <ns3:hr>168</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.49461493268609,49.1542892251164,0,0,227,92.4000015258789,2020/12/11 08:04:11+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>16.0</ns3:atemp>            <ns3:hr>168</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.494725154712796,49.154298864305,0,0,228,92.1999969482422,2020/12/11 08:04:14+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>167</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.49482892267406,49.154349071905,0,0,229,92.1999969482422,2020/12/11 08:04:16+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>167</ns3:hr>            <ns3:cad>77</ns3:cad>          
-0.495071243494749,49.1544976830482,0,0,230,91.5999984741211,2020/12/11 08:04:21+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>76</ns3:cad>          
-0.495109548792243,49.1545251756907,0,0,231,91.1999969482422,2020/12/11 08:04:22+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>76</ns3:cad>          
-0.49528774805367,49.1546603757888,0,0,232,90.1999969482422,2020/12/11 08:04:27+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.495357904583216,49.1547034587711,0,0,233,89.8000030517578,2020/12/11 08:04:29+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.495568038895726,49.1548437718302,0,0,234,89.1999969482422,2020/12/11 08:04:35+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>165</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.495597794651985,49.1548620443791,0,0,235,89,2020/12/11 08:04:36+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>165</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.495764426887035,49.1549704223871,0,0,236,89,2020/12/11 08:04:41+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>165</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.495973136276007,49.1551146749407,0,0,237,89.5999984741211,2020/12/11 08:04:47+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>77</ns3:cad>          
-0.496005993336439,49.155139233917,0,0,238,89.5999984741211,2020/12/11 08:04:48+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.49607053399086,49.155184244737,0,0,239,89.5999984741211,2020/12/11 08:04:50+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.496203387156129,49.1552642080933,0,0,240,90,2020/12/11 08:04:54+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.496229035779834,49.1552807204425,0,0,241,90.1999969482422,2020/12/11 08:04:55+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.496401954442263,49.1553773637861,0,0,242,90.1999969482422,2020/12/11 08:05:00+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>167</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.496621895581484,49.1555375419557,0,0,243,90.8000030517578,2020/12/11 08:05:07+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>167</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.496711246669292,49.1556002385914,0,0,244,91,2020/12/11 08:05:10+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.496806213632226,49.1556570678949,0,0,245,91,2020/12/11 08:05:13+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>167</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.496999081224203,49.1557885799557,0,0,246,91.1999969482422,2020/12/11 08:05:19+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>165</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.497028669342399,49.1558148153126,0,0,247,91.1999969482422,2020/12/11 08:05:20+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.497152637690306,49.1559172421694,0,0,248,91.1999969482422,2020/12/11 08:05:24+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.497342571616173,49.1560530290008,0,0,249,91.5999984741211,2020/12/11 08:05:30+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>166</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.497377859428525,49.1560749895871,0,0,250,91.5999984741211,2020/12/11 08:05:31+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>167</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.497588496655226,49.1561867203563,0,0,251,91.8000030517578,2020/12/11 08:05:37+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>167</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.497664855793118,49.156225444749,0,0,252,92.1999969482422,2020/12/11 08:05:39+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>167</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.497894771397114,49.1563218366355,0,0,253,92.5999984741211,2020/12/11 08:05:45+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>168</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.498103061690927,49.1563965193927,0,0,254,92.8000030517578,2020/12/11 08:05:50+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>168</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.498346304520965,49.1564914025366,0,0,255,92.8000030517578,2020/12/11 08:05:56+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.498583596199751,49.1565706115216,0,0,256,92.8000030517578,2020/12/11 08:06:02+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>168</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.49862558953464,49.1565865371376,0,0,257,93,2020/12/11 08:06:03+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.498875118792057,49.1566874552518,0,0,258,92.8000030517578,2020/12/11 08:06:09+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.498918704688549,49.1567053925246,0,0,259,93,2020/12/11 08:06:10+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.499038565903902,49.1567603778094,0,0,260,93.4000015258789,2020/12/11 08:06:13+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.499167563393712,49.1568001918495,0,0,261,93.4000015258789,2020/12/11 08:06:16+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.49936780706048,49.1568783950061,0,0,262,93.4000015258789,2020/12/11 08:06:21+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.499521447345614,49.1569383256137,0,0,263,93.4000015258789,2020/12/11 08:06:25+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.49981439486146,49.1570466198027,0,0,264,93.1999969482422,2020/12/11 08:06:32+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.499846581369638,49.1570596955717,0,0,265,93.1999969482422,2020/12/11 08:06:33+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.500040370970964,49.157142508775,0,0,266,93.4000015258789,2020/12/11 08:06:38+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.500295348465443,49.1572396550328,0,0,267,93.4000015258789,2020/12/11 08:06:44+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.500532891601324,49.1573330294341,0,0,268,93.1999969482422,2020/12/11 08:06:50+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.500571867451072,49.1573479492217,0,0,269,93.4000015258789,2020/12/11 08:06:51+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>168</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.500809578225017,49.1574586741626,0,0,270,94.1999969482422,2020/12/11 08:06:57+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.501060364767909,49.1575523838401,0,0,271,93.8000030517578,2020/12/11 08:07:03+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.501097496598959,49.1575709916651,0,0,272,93.5999984741211,2020/12/11 08:07:04+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.501344092190266,49.1576662939042,0,0,273,93.4000015258789,2020/12/11 08:07:10+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.501598063856363,49.1577506158501,0,0,274,94,2020/12/11 08:07:16+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.501857064664364,49.1578346863389,0,0,275,93.8000030517578,2020/12/11 08:07:22+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.501901656389236,49.1578439064324,0,0,276,93.5999984741211,2020/12/11 08:07:23+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.502177840098739,49.1578821279109,0,0,277,93.8000030517578,2020/12/11 08:07:29+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.502447234466672,49.1579139791429,0,0,278,94.1999969482422,2020/12/11 08:07:35+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.502545135095716,49.1579244565219,0,0,279,94.4000015258789,2020/12/11 08:07:37+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.502678323537111,49.1579332575202,0,0,280,94.5999984741211,2020/12/11 08:07:40+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.502945370972157,49.1579559724778,0,0,281,94.5999984741211,2020/12/11 08:07:46+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.503228260204196,49.1579689644277,0,0,282,94.1999969482422,2020/12/11 08:07:52+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.503506623208523,49.1579858120531,0,0,283,94.5999984741211,2020/12/11 08:07:58+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.503788758069277,49.1580049227923,0,0,284,94.8000030517578,2020/12/11 08:08:04+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.504070725291967,49.1580299846828,0,0,285,94.1999969482422,2020/12/11 08:08:10+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.504352357238531,49.158054208383,0,0,286,94.8000030517578,2020/12/11 08:08:16+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.504629462957382,49.1580731514841,0,0,287,95.1999969482422,2020/12/11 08:08:22+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.504673384130001,49.1580792702734,0,0,288,95.1999969482422,2020/12/11 08:08:23+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.504957614466548,49.158085891977,0,0,289,94.8000030517578,2020/12/11 08:08:29+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.505092814564705,49.1581037454307,0,0,290,95.4000015258789,2020/12/11 08:08:32+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.505196498706937,49.1581109538674,0,0,291,96.1999969482422,2020/12/11 08:08:34+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.5054678209126,49.1581138875335,0,0,292,95.1999969482422,2020/12/11 08:08:40+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.505512915551662,49.1581148095429,0,0,293,95,2020/12/11 08:08:41+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.50584651529789,49.1581383626908,0,0,294,95.4000015258789,2020/12/11 08:08:48+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.506120687350631,49.1581744048744,0,0,295,95.1999969482422,2020/12/11 08:08:54+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.506167458370328,49.1581793501973,0,0,296,95.1999969482422,2020/12/11 08:08:55+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.506407599896193,49.1582042444497,0,0,297,95.4000015258789,2020/12/11 08:09:00+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.506636090576649,49.158220756799,0,0,298,95.1999969482422,2020/12/11 08:09:05+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.506905820220709,49.1582478303462,0,0,299,95.8000030517578,2020/12/11 08:09:11+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.506955776363611,49.1582540329546,0,0,300,95.8000030517578,2020/12/11 08:09:12+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.507210753858089,49.1582890693098,0,0,301,96,2020/12/11 08:09:18+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.507505293935537,49.1583092696965,0,0,302,96,2020/12/11 08:09:25+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.50783034414053,49.1583335772157,0,0,303,96.1999969482422,2020/12/11 08:09:32+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.508003681898117,49.1583491675556,0,0,304,96.5999984741211,2020/12/11 08:09:36+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.508095463737845,49.1583632491529,0,0,305,96.4000015258789,2020/12/11 08:09:38+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.508360667154193,49.1584008000791,0,0,306,96.5999984741211,2020/12/11 08:09:44+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.508591672405601,49.1584195755422,0,0,307,97.1999969482422,2020/12/11 08:09:49+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.508821336552501,49.1584529355168,0,0,308,97.4000015258789,2020/12/11 08:09:54+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.50912375561893,49.1584734711796,0,0,309,97.5999984741211,2020/12/11 08:10:01+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.509389126673341,49.1585044842213,0,0,310,97.5999984741211,2020/12/11 08:10:07+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.509651899337769,49.1585287079215,0,0,311,97.5999984741211,2020/12/11 08:10:13+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.509934788569808,49.1585717070848,0,0,312,97.5999984741211,2020/12/11 08:10:19+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.510216504335403,49.1586043126881,0,0,313,97.5999984741211,2020/12/11 08:10:25+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.510259168222547,49.1586110182106,0,0,314,97.4000015258789,2020/12/11 08:10:26+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.510522862896323,49.1586639918387,0,0,315,97.8000030517578,2020/12/11 08:10:32+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.510832574218512,49.1587121039629,0,0,316,97.5999984741211,2020/12/11 08:10:39+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.511096017435193,49.158762646839,0,0,317,98.1999969482422,2020/12/11 08:10:45+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.511190565302968,49.1587812546641,0,0,318,98.4000015258789,2020/12/11 08:10:47+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.511398855596781,49.1588170453906,0,0,319,98,2020/12/11 08:10:52+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.511673949658871,49.1588660795242,0,0,320,97.8000030517578,2020/12/11 08:10:59+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.511919874697924,49.1589361522347,0,0,321,98,2020/12/11 08:11:05+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.512164710089564,49.1590102482587,0,0,322,98.1999969482422,2020/12/11 08:11:11+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.512296305969357,49.159045452252,0,0,323,98.5999984741211,2020/12/11 08:11:14+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.512421950697899,49.1590831708163,0,0,324,98.4000015258789,2020/12/11 08:11:17+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.51267952658236,49.1591672413051,0,0,325,98.5999984741211,2020/12/11 08:11:23+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.512949759140611,49.1592390742153,0,0,326,98.8000030517578,2020/12/11 08:11:29+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.51298932172358,49.1592524014413,0,0,327,98.5999984741211,2020/12/11 08:11:30+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.513245221227407,49.1593291796744,0,0,328,98.4000015258789,2020/12/11 08:11:36+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.513286208733916,49.1593443509191,0,0,329,98.4000015258789,2020/12/11 08:11:37+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.513526098802686,49.1594238113612,0,0,330,98,2020/12/11 08:11:43+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.513559877872467,49.1594383120537,0,0,331,98.1999969482422,2020/12/11 08:11:44+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>78</ns3:cad>          
-0.513802114874125,49.1595353744924,0,0,332,97.5999984741211,2020/12/11 08:11:50+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.513845784589648,49.1595510486513,0,0,333,97.5999984741211,2020/12/11 08:11:51+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>15.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
